"","alpha","sigma"
"27938",2.06554803686983,6.99647777457748
"27939",2.843037937926,7.15210622511303
"27940",3.03978328640204,6.26883514744595
"27941",2.21621057324101,6.57531806619032
"27942",2.31233243817526,6.54294964323981
"27943",2.22466676939475,6.89040888147668
"27944",1.08772854512528,5.46543125605125
"27945",2.12394658310618,7.13592855193098
"27946",2.75155744520019,6.89135516981877
"27947",1.75089800259716,7.06187419937724
"27948",2.74507794220531,7.19656428797584
"27949",2.77147853722415,6.04997941022797
"27950",2.64166872810756,5.58850203149352
"27951",3.66635575656129,5.66924292037279
"27952",2.41626302702269,5.58435203139978
"27953",2.71534120213137,7.59318195156185
"27954",1.95458312815809,6.08744501145003
"27955",1.70905811286238,7.48494320716104
"27956",1.28989362663084,8.25042441421805
"27957",1.47867739925542,9.12863537902933
"27958",3.91885974363521,6.74470040050552
"27959",3.21317144324373,6.01957268196678
"27960",2.07606392788253,6.41053290631862
"27961",2.43989423531293,7.31032259707985
"27962",2.43512627187203,6.47359033356125
"27963",2.24209118325715,6.76975858745576
"27964",2.35727360464603,5.82592809390097
"27965",3.19662038604196,7.10831210842083
"27966",2.52576928210759,6.44872454709593
"27967",1.51689606581697,7.42900953575301
"27968",1.43632080113477,7.07863015258227
"27969",1.62129801042384,9.49939324157456
"27970",2.36841030971218,6.79731079804271
"27971",1.85952441232083,5.99741344933114
"27972",1.53393977784474,5.98822780300228
"27973",2.08122768035356,6.92628136027419
"27974",2.72686470273052,6.22603194957204
"27975",2.5468526759589,6.33022560006442
"27976",2.89034702627124,6.42467625053896
"27977",1.4070402723153,6.30103588856282
"27978",2.65142188494434,6.18620161059899
"27979",2.28065716369161,5.87334889089827
"27980",2.7535358366969,5.22997458632982
"27981",3.41368955205416,6.54626219368641
"27982",1.48417720902227,8.057959168029
"27983",2.89112078118697,7.0567800560293
"27984",1.90205370326229,8.76991067433471
"27985",2.92174276619858,6.54252512524912
"27986",2.41322990663571,6.74922583861167
"27987",2.53199940339425,5.53535271995698
"27988",2.9003517546977,6.65942109408202
"27989",2.35061157255169,6.659795518818
"27990",1.81327986173664,5.56352244662244
"27991",2.96459589349841,5.15151635543436
"27992",1.56947502953724,6.59855518224559
"27993",3.09828493314904,5.57792988644054
"27994",2.99355088902175,6.44990899138993
"27995",1.73183059641395,5.39879965518721
"27996",1.52175503485831,7.12995299630682
"27997",1.86955412114025,6.12891281336661
"27998",1.63643692939877,6.13417759644019
"27999",3.14299763079962,6.31659805347742
"28000",2.5427417536101,6.03786724866475
"28001",3.31201138059504,6.93466614254622
"28002",2.92877705959337,5.93197616918326
"28003",2.00309594687986,8.14335205188164
"28004",2.66527620350482,6.24312630986976
"28005",2.32270952039384,7.38057276824153
"28006",2.19101517074913,6.33316148979153
"28007",1.96335857891574,6.30674558146412
"28008",2.24227895245469,7.95668806508069
"28009",1.82312425365535,5.83943966488783
"28010",1.48918394348092,7.98651251501047
"28011",2.0092457707072,5.98401210167251
"28012",2.16936056431011,6.46586117811446
"28013",2.6325216679618,7.04722186976209
"28014",3.09991753728322,5.91739599644349
"28015",2.15286971681395,7.14873343745714
"28016",2.78560939480445,6.85781916543994
"28017",2.17855232086858,6.01106634571065
"28018",2.85848525984611,5.7493882214369
"28019",2.51926979082996,6.07976936034373
"28020",3.71510881086779,5.81420511793333
"28021",2.1821745483932,5.65945353549616
"28022",3.83201937168203,6.48876009654624
"28023",2.28689812031826,6.78112818771045
"28024",2.67910477375013,5.90687656451659
"28025",2.07583004011099,4.69137154822469
"28026",2.45596511579321,5.34507453919992
"28027",2.11637654124541,7.86662032160702
"28028",3.21797435560448,7.33889962539859
"28029",2.38297736404218,6.8761530008688
"28030",3.10088933173725,6.47841116503507
"28031",2.98667269597034,6.27830311534468
"28032",3.37235754799056,6.7572182804825
"28033",1.47060648805351,6.45675924451867
"28034",1.60361051044936,9.16821330254977
"28035",1.49146322375146,7.67088231629228
"28036",2.16648612302201,6.4596908164575
"28037",1.62734562982062,9.02577935387468
"28038",1.58828445385062,5.81108910769854
"28039",3.50316124899299,7.63504083019254
"28040",2.54585563706615,6.2697105553089
"28041",2.71714806635702,7.07981376858522
"28042",2.08061862135581,6.13026900850035
"28043",2.80447504253547,6.6283369818947
"28044",3.38343917244547,7.05792107837067
"28045",1.8555897891771,6.10959247157885
"28046",2.64101390872173,7.8402056121923
"28047",1.66452329497668,5.4906698299524
"28048",2.1832194619226,6.98213675555019
"28049",1.68073043577633,6.03886694771254
"28050",2.41085783923952,6.76298258671738
"28051",3.62090242189532,6.76829868290288
"28052",1.95425421080057,5.85051195914746
"28053",3.28861281500072,5.69706302963722
"28054",2.23728404446277,7.49244109370928
"28055",2.66418663322082,4.92115835712762
"28056",2.14382265163096,6.55989944837486
"28057",2.17200927638214,6.11505521911144
"28058",2.53964303702317,8.36715981129374
"28059",1.65568696607035,6.49826966715188
"28060",1.82635096563178,5.84171423571161
"28061",2.54890975685844,5.97546308963532
"28062",1.94174480501213,5.63360112854889
"28063",3.87562130848249,5.93601344122878
"28064",1.65674247754458,7.30015735429157
"28065",2.73285738320871,6.884727845024
"28066",2.30033517122512,6.44334774095666
"28067",2.63612548606332,7.19533728718589
"28068",1.72067455751146,7.49597187135707
"28069",2.68602718091318,6.10388497735236
"28070",2.57331076107676,8.22278503186222
"28071",2.06566896135261,6.1493915197631
"28072",2.02197317155033,7.74459381223599
"28073",3.42856397872541,6.57169150844701
"28074",2.41792302744528,5.17204113443026
"28075",2.17952565751195,6.46864564639385
"28076",2.73900530544129,6.90916387563537
"28077",1.99280094393728,5.44721530043125
"28078",2.85650347612447,6.6244942036017
"28079",2.53183196160449,6.11226175929438
"28080",1.73168433357881,6.75661683403594
"28081",2.48419621423147,6.7685669060835
"28082",3.10466613296702,6.17151978677409
"28083",2.12211554822036,7.29057945447516
"28084",3.17344712511264,5.99307597330253
"28085",2.38333246395532,5.36632700621399
"28086",1.62656199205268,8.16367710414234
"28087",2.45180111849649,5.91454307961485
"28088",2.95532366853646,7.69128786359739
"28089",0.94899184249833,8.75114206477236
"28090",1.53621333400748,7.04458243148654
"28091",2.2957093085825,6.054144507436
"28092",2.31577635478782,6.16153953368189
"28093",3.30766201054337,6.64931733932485
"28094",2.32253328783664,6.19950749635657
"28095",1.83296086212605,6.36045751227693
"28096",1.5194536856128,5.74980247617504
"28097",2.64072488990865,5.6821960377255
"28098",2.8721899549868,6.49531488405367
"28099",3.86629136839165,7.07398490808481
"28100",2.02291235915999,6.68471576005033
"28101",3.3774131126782,5.75870245451716
"28102",2.5931161760145,5.87760419941547
"28103",2.63267973147015,6.31987299791207
"28104",3.05056123731344,7.11339411582965
"28105",2.35263902889797,5.73580733746248
"28106",2.01715271433645,7.24724179533187
"28107",1.82328832306945,7.32767259664167
"28108",1.45084580460115,6.17041303273493
"28109",2.63387134900755,6.91872292611087
"28110",2.80404106424479,6.63957231331569
"28111",3.4851737461396,5.93624938670319
"28112",2.53946685693466,6.33045356535001
"28113",2.38529153932499,7.59508893925843
"28114",2.66495889984149,6.28972404800658
"28115",2.20776304045835,5.02120918722866
"28116",2.01676613847478,7.84938076801842
"28117",1.62973225114645,7.60105936351804
"28118",3.7273428146998,6.88061125288517
"28119",1.55009698602758,6.90659066489927
"28120",3.60540237964551,7.14296935751868
"28121",3.51233885526829,6.58935603787955
"28122",2.24637363341253,8.67709893982123
"28123",2.76807410541666,5.66371292413309
"28124",2.61229208971016,6.34460562988262
"28125",2.36920401227267,6.46602467378562
"28126",1.8629614739276,6.79815216829749
"28127",2.40115371113379,8.09112776452267
"28128",2.60747150745778,7.76103850779996
"28129",1.35749576585783,7.25539847602391
"28130",2.89594306040974,7.25794235353505
"28131",1.32705036420811,7.85743769986847
"28132",2.69355760836526,5.67395910968885
"28133",1.51671132632611,6.75259488329072
"28134",2.24844039625521,6.23446896195365
"28135",2.1885997814173,5.82121271373339
"28136",2.50877290324109,6.58581440518262
"28137",2.55249979248009,7.13773040970166
"28138",1.6080693930208,7.40207257521324
"28139",3.61845523260419,6.58772334936262
"28140",2.38191151582936,5.79491393912294
"28141",1.54090716805647,6.15451035834573
"28142",2.67589408673739,7.0669574933383
"28143",1.88362587869539,5.16124735993958
"28144",3.31768379251645,7.05577456820147
"28145",2.86368587350997,5.66692022222419
"28146",2.82164955860958,6.31503442026039
"28147",2.5664942776766,7.23835090880955
"28148",2.09489903579183,6.4438586009292
"28149",1.6914419543602,5.13949318580535
"28150",2.4714787500932,5.51608506227936
"28151",2.16154164508987,5.54528722285326
"28152",1.92578346253021,5.5963717174839
"28153",3.00387760166447,6.30673870752306
"28154",1.73669701792976,5.62789270578267
"28155",2.7437271912951,6.21886072190807
"28156",2.51197859003164,5.40722199089916
"28157",2.54638868597959,6.45195977602113
"28158",2.82395501770631,5.75277047831443
"28159",2.80094849416296,6.9129925358409
"28160",3.52508593990001,6.6763882704089
"28161",2.46668864020189,6.73237119319783
"28162",2.27946530583494,6.31090994368404
"28163",2.02110004466135,6.30416955730082
"28164",2.61320471178206,7.31055614184857
"28165",2.65116661765074,7.20376518048859
"28166",3.16250583370555,6.97711339819165
"28167",2.45888841374278,6.22640296653241
"28168",2.95340386388261,7.75434320509758
"28169",1.65973168454394,6.00527687410597
"28170",3.80415414765093,7.03097535598092
"28171",2.75213050641162,5.64976339252526
"28172",1.16776738240232,9.44245537159627
"28173",2.8689945986924,7.07769305484077
"28174",2.22425379138714,7.77931080669201
"28175",1.83335199419756,7.37395656343939
"28176",2.73444293898844,6.5351909777966
"28177",2.32765967009905,6.78081623962441
"28178",3.0687615219066,5.71239560596847
"28179",2.96671510060573,7.35585092558353
"28180",2.89633408418433,6.27003449582238
"28181",2.01595349430214,6.61385765947565
"28182",2.57465239475264,6.3089304080281
"28183",1.84651568452487,5.68302883363989
"28184",2.90972040342455,6.93280717063423
"28185",2.77227416719506,6.12860732050088
"28186",2.59365223853657,6.29925327710105
"28187",1.70272031872978,5.96163358588663
"28188",2.01919948879699,7.19837801536067
"28189",2.09893573782298,7.60807111938392
"28190",2.08156802045521,7.39088726517332
"28191",2.07922899723941,7.05996410792519
"28192",2.23797881368447,6.09883992499097
"28193",2.68258330048663,7.94002368286634
"28194",2.66948777136646,6.44596807112928
"28195",2.13753739705269,5.42737864255694
"28196",2.78711440546553,5.82122329605249
"28197",2.91210075438368,5.93503469297467
"28198",1.64243148787606,8.07645177934567
"28199",2.00699988055282,4.88477474465936
"28200",2.26756897447244,5.97130831417973
"28201",3.45441163160549,5.9249291379698
"28202",4.67228539881813,6.65461034606892
"28203",1.6812022461177,4.96235219814894
"28204",2.29482086848197,6.79468646365957
"28205",3.16313751559151,7.46119880228168
"28206",2.45642795635707,7.9490960984665
"28207",2.21943668154283,7.40271066070989
"28208",3.35936974857967,6.21521703813374
"28209",1.46568308220887,7.06920755624958
"28210",2.01837265805573,5.66908535388082
"28211",2.14435949769419,6.86294509778444
"28212",1.44186246933727,9.26804566681316
"28213",1.91440864776922,5.39350277396504
"28214",1.66065613288998,4.71880771936318
"28215",2.97132631476308,6.74433389681679
"28216",2.99307715633758,7.00461256615309
"28217",1.75694192902244,7.28260453685541
"28218",2.01616682861674,7.65185227318222
"28219",1.41829544649756,5.51005847286969
"28220",2.90516622375827,6.70614016872893
"28221",3.42535677461404,6.60485950839907
"28222",1.78744501619796,6.95198215707309
"28223",1.85962646686536,8.46692638775128
"28224",3.01797852653823,5.80179363453144
"28225",2.16820444923759,7.45485158984763
"28226",2.1119237825697,5.12960002337635
"28227",3.14180114014553,7.68975531425492
"28228",2.46900547099098,5.71350362915824
"28229",2.55132032705587,7.08052646473604
"28230",2.9322809589434,6.19609750157355
"28231",2.75328666386789,6.49689758800762
"28232",4.53736008157009,6.53291631273462
"28233",1.74907111409863,6.96559258797219
"28234",2.84116587227734,6.02237310482538
"28235",1.59153345665146,6.72296766649303
"28236",2.34397858038914,6.6657916078895
"28237",1.89436050042029,8.0973755361852
"28238",1.65022364075174,6.43935511535802
"28239",1.97605647384346,7.4096829636446
"28240",2.92009156055111,7.13034534880329
"28241",2.30662481165859,6.53673503860761
"28242",2.01350340110768,7.90998112230607
"28243",2.37832083066392,7.22149764323901
"28244",2.25391187718657,7.69189057305135
"28245",2.4403840952871,7.93330614950124
"28246",3.38693247945265,6.768603299198
"28247",2.4938207260698,5.97754456728055
"28248",3.81314740260021,6.49699841086476
"28249",1.8096087361911,6.39857942002682
"28250",2.66393541650157,6.20393081549872
"28251",1.89294758816931,9.65320972275618
"28252",2.33760478780987,6.31004652022839
"28253",1.61695681521221,6.27849868315302
"28254",2.14726668419738,5.73285167075356
"28255",2.03916870728631,5.58953548992229
"28256",2.01146957636494,6.48886204892808
"28257",1.71611274538396,6.781339013553
"28258",1.71155583062844,5.59388564588252
"28259",2.33599204587408,6.30752026351759
"28260",2.50108422756616,5.78814568198777
"28261",2.09415774572963,5.0349772206242
"28262",1.36924944799594,8.94686099081622
"28263",1.83098251964571,6.74226712619217
"28264",2.12630615685769,5.96403622327307
"28265",2.7638203453875,5.67996929625898
"28266",1.84888955523913,5.98642112560493
"28267",2.44409180220441,7.14377156634326
"28268",2.10015689589593,5.9217416611865
"28269",2.15101947649158,6.13269214683224
"28270",1.57260609140053,6.92930804855738
"28271",3.07264831392943,6.56231812929249
"28272",2.66982229053477,6.87626303866225
"28273",2.71178080931351,6.92304349432691
"28274",2.52906347464822,5.89484672695179
"28275",1.61976141758842,7.83893881588425
"28276",2.68779134676996,5.7312133310009
"28277",3.00825600214953,6.27439168917916
"28278",1.84534180811882,7.70195423040134
"28279",2.03503212414529,6.68928205723587
"28280",1.88519370831041,5.46095323406363
"28281",2.19391360748484,7.37559072782018
"28282",2.42388163634797,6.41383469622673
"28283",2.41510294211863,6.38212809749457
"28284",2.46445406269586,6.52387143233474
"28285",2.89383492278299,6.18059116855505
"28286",1.35135210106545,6.94261809217391
"28287",1.41679502677562,6.22189398394256
"28288",2.52306189697345,6.37244030886192
"28289",1.77033953053774,7.74663585399498
"28290",2.68247551693821,5.29434165680045
"28291",1.57150692229761,7.81471630101414
"28292",2.22623947551005,7.04213709048459
"28293",1.59885633552678,7.00405770529921
"28294",2.98544694219025,6.2237064710478
"28295",1.75426416591171,9.22672644280425
"28296",1.96788188949037,6.26342091202349
"28297",3.50870436975714,6.65299484463344
"28298",3.10525797219639,7.64880044918757
"28299",3.29216550524771,7.07926294704429
"28300",3.2947505148871,6.53693147875608
"28301",1.62407323458234,7.0372042926943
"28302",2.14018207157276,5.7904932152061
"28303",2.38907418077762,7.31222804031103
"28304",2.47167085836831,6.68630883544279
"28305",2.38635220314788,5.73979040367597
"28306",2.40867827524586,6.85048674593014
"28307",3.0527542960196,5.97918099288238
"28308",1.81075596436924,6.20049039583999
"28309",2.48320353664166,6.88636435040079
"28310",3.22614057505302,7.47452354765715
"28311",2.87620829224622,6.26109781018197
"28312",1.97464325718557,6.20766208932241
"28313",1.68187097214778,5.91030599403106
"28314",2.5294762100732,5.91221260555015
